customer_unique_id,recency_days,delivered_orders,monetary,total_orders,orders_per_month,avg_order_value,num_late_deliveries,avg_delivery_days,review_score,is_repurchase
018b0a8d048e41f2d1f55e56dcbd335c,310,1.0,192.66,1,0.0967741935483871,192.66,0.0,13.0,5.0,0
018ccb97f791b89dc7ae72b4a114b00a,181,1.0,213.09,1,0.16574585635359115,213.09,0.0,6.0,4.0,0
01927626c24c5826ceb6ca6b2797fd60,71,1.0,282.52,1,0.4225352112676056,282.52,0.0,10.0,5.0,0
0195b599954bfa2cfac327dd3b35a877,41,1.0,182.1,1,0.7317073170731707,182.1,0.0,10.0,1.0,0
01977d0ffb59b3b64796aeec649edec8,230,1.0,163.69,1,0.13043478260869565,163.69,0.0,11.0,4.0,0
0197bf8828afdb5ef6a6f7446a52607e,246,1.0,173.72,1,0.12195121951219513,173.72,1.0,22.0,1.0,0
019890d2ead42f267a2c66919d9dedce,143,1.0,197.0,1,0.2097902097902098,197.0,0.0,3.0,5.0,0
0199360d5869b53eece5870f3bd1ef0e,375,1.0,758.93,1,0.08,758.93,0.0,4.0,5.0,0
019ac5580a897d52e5ed6f7ed89ade27,267,1.0,1337.19,1,0.11235955056179775,1337.19,0.0,12.0,5.0,0
019cd54cc450bdfb2de3e83dced0c511,302,1.0,223.14,1,0.09933774834437087,223.14,0.0,8.0,5.0,0
019e6c1c524669436535388a1cd5cefd,308,1.0,386.24,1,0.0974025974025974,386.24,0.0,11.0,5.0,0
01a013f2d3d7b0fa074a09d3e6e7b611,413,1.0,302.54,1,0.07263922518159806,302.54,0.0,5.0,5.0,0
01a22e2079ea71e17313b88e5811e54a,129,2.0,165.34,2,0.46511627906976744,82.67,0.0,3.0,5.0,0
01a22e2079ea71e17313b88e5811e54a,129,2.0,165.34,2,0.46511627906976744,82.67,0.0,3.0,5.0,0
01a2ad01e93ccfaf7eaff9bda6f2320c,75,1.0,169.29,1,0.4,169.29,0.0,9.0,4.0,0
01a4fe5fc00bbdb0b0a4af5a5345cca5,0,1.0,472.72,1,1.0,472.72,0.0,8.0,5.0,0
01aa30b6c0412a1548fc29e2c98033cf,190,1.0,310.21,1,0.15789473684210528,310.21,0.0,9.0,4.0,0
01ae92e9e94bec47e10ef885402cfe54,188,1.0,153.17,1,0.1595744680851064,153.17,0.0,16.0,5.0,0
01b0e4e53ea06107438b0738d8d670e2,126,1.0,236.16,1,0.23809523809523808,236.16,0.0,13.0,5.0,0
01b466cc9a9e663eb04f4b8890dbc5f1,231,1.0,821.35,1,0.12987012987012986,821.35,0.0,7.0,4.0,0
01bbbfc56b8ec1052e46f260226e34f9,59,1.0,314.04,1,0.5084745762711864,314.04,0.0,42.0,5.0,0
01bfd443225216fd172d2af98ae80068,86,1.0,187.76,1,0.3488372093023256,187.76,0.0,14.0,4.0,0
01c289bb06354cdc7e6549570f20ada4,156,2.0,242.5,2,0.16574585635359115,121.25,0.0,15.0,4.0,0
01c289bb06354cdc7e6549570f20ada4,156,2.0,242.5,2,0.16574585635359115,121.25,0.0,15.0,4.0,0
01cd1ef6c24558b19ce2dab8801fabcb,71,1.0,695.59,1,0.4225352112676056,695.59,0.0,13.0,4.0,0
01d1444a9676bab441621b52773035e9,193,1.0,154.63,1,0.15544041450777202,154.63,0.0,9.0,5.0,0
01d78a7d654c0b1ef85977c306d0f60f,80,1.0,171.24,1,0.375,171.24,0.0,14.0,5.0,0
01dff584b4563da3703fa375287a3a69,98,1.0,237.0,1,0.30612244897959184,237.0,0.0,11.0,5.0,0
01e019838e4e21dd66bb6f69352334f8,179,1.0,379.08,1,0.16759776536312848,379.08,0.0,36.0,4.0,0
01e4f76dbf261176b87ed09f6803c596,86,1.0,413.02,1,0.3488372093023256,413.02,0.0,7.0,5.0,0
01e8bcc3377762cf85025138b2901947,407,1.0,221.64,1,0.07371007371007371,221.64,0.0,13.0,1.0,0
01eb9d565f58fe2b55946b72db045556,51,1.0,177.59,1,0.5882352941176471,177.59,0.0,29.0,1.0,0
01eec5acca315fa22d30315944c65536,86,1.0,207.2,1,0.3488372093023256,207.2,1.0,40.0,2.0,0
01ef3ec35f556231aee2f73e8bc6f8a0,239,1.0,237.88,1,0.12552301255230125,237.88,0.0,22.0,5.0,0
01f156677184504063bd19739f924af1,598,1.0,784.8,1,0.05016722408026756,784.8,0.0,7.0,5.0,0
01f173d576ec0a01bbe13dccf0942696,241,1.0,171.0,1,0.12448132780082988,171.0,0.0,7.0,4.0,0
01f1af590b3fa6e09ee79551635926b4,185,1.0,270.67,1,0.16216216216216214,270.67,0.0,16.0,3.0,0
01f2285f85a1c603eb7ef755ad311769,0,2.0,463.03999999999996,2,0.15113350125944586,231.51999999999998,0.0,8.5,4.5,0
01f2285f85a1c603eb7ef755ad311769,0,2.0,463.03999999999996,2,0.15113350125944586,231.51999999999998,0.0,8.5,4.5,0
01f6fa760c8cee5fef785c7a73321534,186,1.0,621.83,1,0.16129032258064516,621.83,0.0,15.0,4.0,0
01fee81dfa09d00693bbb79aaf922f89,372,1.0,257.79,1,0.08064516129032258,257.79,0.0,4.0,5.0,0
020504cfbef989c034f403ab0076c408,188,1.0,249.08,1,0.1595744680851064,249.08,1.0,56.0,1.0,0
02054940ff45a170ddd0acca60575eea,126,1.0,238.41,1,0.23809523809523808,238.41,0.0,6.0,5.0,0
0205ecc1296100f97f4ae03e22643b8e,23,1.0,428.83,1,1.3043478260869565,428.83,0.0,5.0,4.0,0
0209a0a5c96cc50dd1bbe71e3730af2a,374,1.0,245.94,1,0.08021390374331551,245.94,0.0,6.0,5.0,0
021109bdb16fa17c2463cab87da314f3,141,1.0,159.7,1,0.2127659574468085,159.7,1.0,23.0,1.0,0
0213ec5289d86c40bda69ed571b5853f,164,1.0,600.43,1,0.18292682926829268,600.43,1.0,48.0,1.0,0
0213fe7fbaa0a7e81c16350785e367e6,91,1.0,213.74,1,0.32967032967032966,213.74,0.0,18.0,5.0,0
02168ea18740a0fdaaa15f11bebba5db,234,2.0,264.04,2,0.2112676056338028,132.02,1.0,21.5,3.0,0
02168ea18740a0fdaaa15f11bebba5db,234,2.0,264.04,2,0.2112676056338028,132.02,1.0,21.5,3.0,0
021ac5734c4f62601583998bf0de4e03,10,1.0,741.45,1,3.0,741.45,0.0,3.0,5.0,0
0228e299d1cabeaf9be64b5ccd784c97,314,1.0,1150.54,1,0.09554140127388534,1150.54,0.0,16.0,5.0,0
022ac7dfecd0b4f6019415c4a0fe6d03,33,1.0,175.5,1,0.9090909090909091,175.5,0.0,4.0,5.0,0
022e9ef39a8047a24a813f57ad382b94,270,1.0,647.54,1,0.1111111111111111,647.54,0.0,8.0,4.0,0
02364b772a6ae741cce9f3c93ea77edc,29,1.0,215.38,1,1.0344827586206897,215.38,0.0,5.0,5.0,0
023a67e0df63273fa1f49cd71fd3eb61,64,1.0,187.06,1,0.46875,187.06,1.0,37.0,1.0,0
024bc6c3997170f0ca30edba8ba8aa55,262,1.0,307.8,1,0.11450381679389314,307.8,0.0,2.0,5.0,0
025243a8f6e8e4afd7def031078725bf,185,1.0,248.08,1,0.16216216216216214,248.08,0.0,15.0,5.0,0
02552fea6f4fa9a5c61bf9d22408ae73,418,1.0,251.76,1,0.07177033492822966,251.76,0.0,10.0,5.0,0
0256fe01df094f555379b7d453ba22fc,184,1.0,453.33,1,0.16304347826086957,453.33,0.0,7.0,4.0,0
02574dbc91dbde4c31f8c4e5ccd4f808,239,1.0,179.26,1,0.12552301255230125,179.26,0.0,8.0,5.0,0
0258cd3b5e7c4b397cc09ea472677e73,130,1.0,181.76,1,0.23076923076923078,181.76,0.0,10.0,5.0,0
025fef1b215081d46d39595c7b67c9a5,302,1.0,223.14,1,0.09933774834437087,223.14,0.0,9.0,5.0,0
02620ba8f4c9b8583a78fbabcbf155cc,195,1.0,199.47,1,0.15384615384615385,199.47,1.0,67.0,1.0,0
0263cd21a17b7b8396e582d110c6ad3c,158,1.0,207.79,1,0.189873417721519,207.79,0.0,16.0,4.0,0
02678f5b6207663512dd9cd96af14f0d,41,1.0,473.83,1,0.7317073170731707,473.83,0.0,8.0,5.0,0
026888d959225b8c5d57f6f0fdb54470,174,1.0,164.8,1,0.1724137931034483,164.8,0.0,14.0,5.0,0
02726fb0313c64d554b3a373c3a92f42,102,1.0,156.24,1,0.29411764705882354,156.24,0.0,4.0,5.0,0
0274b33316518523077f46c699109015,47,1.0,367.99,1,0.6382978723404256,367.99,0.0,19.0,5.0,0
02772b907240626d358384cfc854b6eb,162,1.0,161.46,1,0.18518518518518517,161.46,0.0,19.0,5.0,0
027803eb28cc01fbdf5da72b109fabee,226,2.0,101.43,2,0.26548672566371684,50.715,0.0,16.0,5.0,0
027803eb28cc01fbdf5da72b109fabee,226,2.0,101.43,2,0.26548672566371684,50.715,0.0,16.0,5.0,0
027ce05786a9c91b427cf168e82819e0,244,1.0,236.21,1,0.12295081967213116,236.21,0.0,12.0,5.0,0
027d053c7d8203f3ebb4512da23681fb,111,1.0,178.39,1,0.27027027027027023,178.39,0.0,6.0,5.0,0
027d5c59887b8a32f409adb105c9cee8,315,1.0,343.5,1,0.09523809523809523,343.5,0.0,19.0,4.0,0
028296541bfb0fe84ab460804e4c0dce,183,1.0,179.34,1,0.1639344262295082,179.34,0.0,1.0,1.0,0
0283d9c78c980d3ea0fce611bbc8ad5b,77,1.0,267.5,1,0.3896103896103896,267.5,1.0,12.0,5.0,0
02844e55117602121bb79fe70a59522a,360,1.0,570.98,1,0.08333333333333333,570.98,0.0,6.0,5.0,0
0284fd4ad2eb300b86e3fbb61985dd00,135,1.0,164.6,1,0.2222222222222222,164.6,0.0,14.0,4.0,0
028610eb2f6daf6bb4c37e1bd2b42210,303,1.0,472.41,1,0.09900990099009901,472.41,0.0,2.0,4.0,0
028bb7f0b0813c2df891b680c35b5f63,260,1.0,215.83,1,0.11538461538461539,215.83,0.0,9.0,5.0,0
028c09f007292c4e3a3b10d296e47987,75,1.0,456.28,1,0.4,456.28,0.0,20.0,5.0,0
02900dde8414f41aa7e3e6394eb08871,188,1.0,172.67,1,0.1595744680851064,172.67,0.0,18.0,3.0,0
029939dc94df37cac6ac39bb3e55562f,208,1.0,167.51,1,0.14423076923076922,167.51,0.0,16.0,3.0,0
029b457bd01199c39136f89e0eddcd3a,147,2.0,347.55,2,0.15706806282722513,173.775,0.0,20.5,5.0,0
029b457bd01199c39136f89e0eddcd3a,147,2.0,347.55,2,0.15706806282722513,173.775,0.0,20.5,5.0,0
